"nest_id","species","year","long","lat","utm_zone","datum"
"amgpjfl20","american golden plover",2010,547282,8074739,"17","nad27"
"amgpjfl21","american golden plover",2010,545995,8076734,"17","nad27"
"amgppb01","american golden plover",2010,532665,8117371,"17","nad27"
"amgppb02","american golden plover",2010,533583,8118541,"17","nad27"
"amgppb03","american golden plover",2010,531395,8116516,"17","nad27"
"amgppb04","american golden plover",2010,534245,8117819,"17","nad27"
"amgppb05","american golden plover",2010,531816,8117229,"17","nad27"
"amgpvl01","american golden plover",2010,533732,8115285,"17","nad27"
"amgpvl02","american golden plover",2010,531204,8115788,"17","nad27"
"basafb01","bairds sandpiper",2010,534032,8117367,"17","nad27"
"basajfl01","bairds sandpiper",2010,533104,8118125,"17","nad27"
"basajfl02","bairds sandpiper",2010,533998,8117573,"17","nad27"
"basajfl03","bairds sandpiper",2010,533470,8116159,"17","nad27"
"basajfl04","bairds sandpiper",2010,533108,8117393,"17","nad27"
"basajfl05","bairds sandpiper",2010,533547,8117367,"17","nad27"
"basajfl06","bairds sandpiper",2010,533966,8117176,"17","nad27"
"basajfl07","bairds sandpiper",2010,533555,8116981,"17","nad27"
"basajfl08","bairds sandpiper",2010,532858,8117916,"17","nad27"
"basahmc01","bairds sandpiper",2010,533839,8116965,"17","nad27"
"basa01","bairds sandpiper",2010,535958,8088496,"17","nad27"
"amgpjfl32","american golden plover",2010,531840,8100700,"17","nad27"
"amgpjfl31","american golden plover",2010,530215,8099032,"17","nad27"
"amgpjfl30","american golden plover",2010,530074,8099338,"17","nad27"
"basajft02","bairds sandpiper",2010,532969,8117925,"17","nad27"
"basapb01","bairds sandpiper",2010,533430,8118213,"17","nad27"
"basapb02","bairds sandpiper",2010,534149,8117560,"17","nad27"
"basapb03","bairds sandpiper",2010,532233,8117709,"17","nad27"
"basapb04","bairds sandpiper",2010,533669,8118403,"17","nad27"
"basapb05","bairds sandpiper",2010,532871,8117587,"17","nad27"
"basapb06","bairds sandpiper",2010,533138,8118031,"17","nad27"
"basapb07","bairds sandpiper",2010,532358,8117808,"17","nad27"
"nipluvbr","american golden plover",2010,533250,8086936,"17","nad27"
"basafs06","bairds sandpiper",2013,534293,8118887,"17","nad27"
"nibbplov","black bellied plover",2010,533666,8086060,"17","nad27"
"niamgp","american golden plover",2010,533306,8086650,"17","nad27"
"grgr05","common ringed plover",2010,536080,8083703,"17","nad27"
"grgr04","common ringed plover",2010,535940,8083628,"17","nad27"
"grgr03","common ringed plover",2010,536350,8084293,"17","nad27"
"grgr02","common ringed plover",2010,536604,8084818,"17","nad27"
"grgr01","common ringed plover",2010,535948,8088463,"17","nad27"
"bbpljfl02","black bellied plover",2010,547182,8074268,"17","nad27"
"bbpljfl01","black bellied plover",2010,535626,8084165,"17","nad27"
"bbpljb101","black bellied plover",2010,537703,8083050,"17","nad27"
"bbplejf01","black bellied plover",2010,533826,8085706,"17","nad27"
"basajft01","bairds sandpiper",2010,538021,8121290,"17","nad27"
"pesa04","pectoral sandpiper",2010,536813,8088364,"17","nad27"
"pesacm01","pectoral sandpiper",2010,537064,8088538,"17","nad27"
"pesajfl01","pectoral sandpiper",2010,533967,8118412,"17","nad27"
"pesajfl02","pectoral sandpiper",2010,534166,8118822,"17","nad27"
"plbr02","american golden plover",2010,537192,8089122,"17","nad27"
"plbr05","american golden plover",2010,535266,8087747,"17","nad27"
"plbrec10","american golden plover",2010,545485,8078971,"17","nad27"
"plbrec09","american golden plover",2010,544811,8079138,"17","nad27"
"plbrec08","american golden plover",2010,545736,8079314,"17","nad27"
"plbrec07","american golden plover",2010,547602,8079739,"17","nad27"
"plbrec06","american golden plover",2010,547433,8079477,"17","nad27"
"plbrec05","american golden plover",2010,546877,8079460,"17","nad27"
"plbrec04","american golden plover",2010,546547,8079250,"17","nad27"
"plbrec03","american golden plover",2010,533377,8088770,"17","nad27"
"plbrec02","american golden plover",2010,533584,8088603,"17","nad27"
"plbrec01","american golden plover",2010,533834,8087084,"17","nad27"
"plbr04","american golden plover",2010,537661,8091320,"17","nad27"
"plbr03","american golden plover",2010,538052,8090234,"17","nad27"
"plbr01","american golden plover",2010,537078,8089826,"17","nad27"
"pesapb01","pectoral sandpiper",2010,534952,8118668,"17","nad27"
"pesa03","pectoral sandpiper",2010,536934,8088469,"17","nad27"
"reph01","red phalarope",2010,538137,8088901,"17","nad27"
"reph02","red phalarope",2010,538051,8089483,"17","nad27"
"wrsafb01","white rumped sandpiper",2010,534536,8118650,"17","nad27"
"wrsafb02","white rumped sandpiper",2010,534229,8118589,"17","nad27"
"wrsajfl01","white rumped sandpiper",2010,533908,8118452,"17","nad27"
"wrsajfl02","white rumped sandpiper",2010,534330,8118288,"17","nad27"
"wrsajfl03","white rumped sandpiper",2010,531163,8116399,"17","nad27"
"wrsajfl04","white rumped sandpiper",2010,534307,8118357,"17","nad27"
"wrsahmc01","white rumped sandpiper",2010,534535,8118652,"17","nad27"
"wrsaat01","white rumped sandpiper",2010,545022,8078637,"17","nad27"
"wrsa03","white rumped sandpiper",2010,534095,8086492,"17","nad27"
"wrsa02","white rumped sandpiper",2010,534151,8085612,"17","nad27"
"wrsa01","white rumped sandpiper",2010,534926,8087496,"17","nad27"
"rephjb03","red phalarope",2010,535602,8084634,"17","nad27"
"rephjb02","red phalarope",2010,535307,8085015,"17","nad27"
"rephjb01","red phalarope",2010,534997,8085743,"17","nad27"
"plbrecvm03","american golden plover",2010,532788,8099934,"17","nad27"
"plbrecvm02","american golden plover",2010,534008,8099406,"17","nad27"
"plbrecvm01","american golden plover",2010,534029,8100062,"17","nad27"
"plbrec15","american golden plover",2010,545896,8079069,"17","nad27"
"plbrec14","american golden plover",2010,547516,8078399,"17","nad27"
"plbrec13","american golden plover",2010,548263,8079251,"17","nad27"
"plbrec12","american golden plover",2010,547150,8080499,"17","nad27"
"wrsajfl05","white rumped sandpiper",2010,534363,8118805,"17","nad27"
"wrsajflc201","white rumped sandpiper",2010,536235,8087861,"17","nad27"
"wrsajft01","white rumped sandpiper",2010,531927,8117539,"17","nad27"
"wrsajft02","white rumped sandpiper",2010,531690,8116653,"17","nad27"
"wrsapb01","white rumped sandpiper",2010,532725,8118075,"17","nad27"
"wrsapb02","white rumped sandpiper",2010,532047,8117697,"17","nad27"
"wrsapb03","white rumped sandpiper",2010,534223,8118429,"17","nad27"
"wrsapb04","white rumped sandpiper",2010,533569,8118254,"17","nad27"
"wrsapb05","white rumped sandpiper",2010,533573,8118367,"17","nad27"
"wrsapb06","white rumped sandpiper",2010,532458,8117783,"17","nad27"
"wrsapb07","white rumped sandpiper",2010,533612,8118359,"17","nad27"
"wrsapb08","white rumped sandpiper",2010,534311,8118176,"17","nad27"
"wrsapb09","white rumped sandpiper",2010,534164,8117795,"17","nad27"
"amgpcd01","american golden plover",2011,531712,8117092,"17","nad27"
"amgpcj01","american golden plover",2011,531724,8116229,"17","nad27"
"amgpec03","american golden plover",2011,534397,8085495,"17","nad27"
"amgpec05","american golden plover",2011,533194,8087456,"17","nad27"
"amgpec02","american golden plover",2011,537438,8083189,"17","nad27"
"amgpec01","american golden plover",2011,537729,8083129,"17","nad27"
"amgpcb01","american golden plover",2011,536186,8091171,"17","nad27"
"amgpec14","american golden plover",2011,532725,8089685,"17","nad27"
"amgpec15","american golden plover",2011,532683,8090021,"17","nad27"
"amgpec18","american golden plover",2011,533321,8087828,"17","nad27"
"amgpec19","american golden plover",2011,533308,8088102,"17","nad27"
"amgpec22","american golden plover",2011,532658,8090201,"17","nad27"
"amgpec23","american golden plover",2011,532951,8091082,"17","nad27"
"amgpjb02","american golden plover",2011,539633,8084879,"17","nad27"
"amgpjb01","american golden plover",2011,540393,8084890,"17","nad27"
"amgpec24","american golden plover",2011,533297,8090983,"17","nad27"
"amgpec21","american golden plover",2011,533207,8088322,"17","nad27"
"amgpec20","american golden plover",2011,533387,8086660,"17","nad27"
"amgpec17","american golden plover",2011,533270,8088615,"17","nad27"
"amgpec16","american golden plover",2011,533290,8088980,"17","nad27"
"amgpec13","american golden plover",2011,541240,8079873,"17","nad27"
"amgpec12","american golden plover",2011,548442,8077446,"17","nad27"
"amgpec11","american golden plover",2011,548115,8078015,"17","nad27"
"amgpec10","american golden plover",2011,546561,8078528,"17","nad27"
"amgpec09","american golden plover",2011,547598,8078242,"17","nad27"
"amgpec08","american golden plover",2011,547570,8078718,"17","nad27"
"amgpec07","american golden plover",2011,548741,8078802,"17","nad27"
"amgpec06","american golden plover",2011,533870,8086055,"17","nad27"
"amgpjl01","american golden plover",2011,534118,8117784,"17","nad27"
"amgpdl09","american golden plover",2013,542137,8078853,"17","nad27"
"amgpjl02","american golden plover",2011,534744,8117889,"17","nad27"
"amgpjl16","american golden plover",2011,529545,8098642,"17","nad27"
"amgpjl15","american golden plover",2011,532056,8100201,"17","nad27"
"amgpjl14","american golden plover",2011,531678,8099610,"17","nad27"
"amgpjl13","american golden plover",2011,531977,8094348,"17","nad27"
"amgpjl12","american golden plover",2011,532616,8095522,"17","nad27"
"amgpjl11","american golden plover",2011,529917,8105542,"17","nad27"
"amgpjl10","american golden plover",2011,530937,8105135,"17","nad27"
"amgpjl09","american golden plover",2011,531363,8105029,"17","nad27"
"amgpjl08","american golden plover",2011,530723,8104336,"17","nad27"
"amgpjl07","american golden plover",2011,531760,8106832,"17","nad27"
"amgpjl06","american golden plover",2011,530102,8105369,"17","nad27"
"amgpjl05","american golden plover",2011,530637,8105264,"17","nad27"
"amgpjl04","american golden plover",2011,530256,8103328,"17","nad27"
"amgpjl03","american golden plover",2011,530066,8103504,"17","nad27"
"amgpjb08","american golden plover",2011,544225,8080227,"17","nad27"
"amgpjb07","american golden plover",2011,546444,8077659,"17","nad27"
"amgpjb06","american golden plover",2011,545560,8077250,"17","nad27"
"amgpjb05","american golden plover",2011,546736,8077484,"17","nad27"
"amgpjb04","american golden plover",2011,534842,8088450,"17","nad27"
"amgpjb03","american golden plover",2011,533617,8087337,"17","nad27"
"amgpjo01","american golden plover",2011,534153,8118392,"17","nad27"
"basacd02","bairds sandpiper",2011,534054,8117323,"17","nad27"
"amgpjo02","american golden plover",2011,534799,8118976,"17","nad27"
"amgpjo03","american golden plover",2011,534960,8118816,"17","nad27"
"amgpjo05","american golden plover",2011,531428,8116740,"17","nad27"
"amgpjo06","american golden plover",2011,535581,8119283,"17","nad27"
"amgplp08","american golden plover",2011,538367,8090459,"17","nad27"
"amgplp10","american golden plover",2011,539603,8091101,"17","nad27"
"amgplp11","american golden plover",2011,539846,8091180,"17","nad27"
"amgplp09","american golden plover",2011,538657,8090801,"17","nad27"
"amgplp07","american golden plover",2011,532466,8100805,"17","nad27"
"amgplp06","american golden plover",2011,533068,8099850,"17","nad27"
"amgplp05","american golden plover",2011,531200,8103323,"17","nad27"
"amgplp04","american golden plover",2011,535066,8094742,"17","nad27"
"amgplp03","american golden plover",2011,529254,8105467,"17","nad27"
"amgplp01","american golden plover",2011,540183,8082589,"17","nad27"
"amgpjo07","american golden plover",2011,529998,8115431,"17","nad27"
"amgpjo04","american golden plover",2011,531613,8116511,"17","nad27"
"amgpjl21","american golden plover",2011,533822,8088021,"17","nad27"
"amgpjl20","american golden plover",2011,533604,8088002,"17","nad27"
"amgpjl19","american golden plover",2011,534384,8088379,"17","nad27"
"amgppb01","american golden plover",2011,535067,8119182,"17","nad27"
"basacd01","bairds sandpiper",2011,533090,8117218,"17","nad27"
"basacd03","bairds sandpiper",2011,532814,8117753,"17","nad27"
"basacd04","bairds sandpiper",2011,532884,8117792,"17","nad27"
"basacd05","bairds sandpiper",2011,532560,8117524,"17","nad27"
"basaes01","bairds sandpiper",2011,532998,8117076,"17","nad27"
"basafb01","bairds sandpiper",2011,533307,8118080,"17","nad27"
"basafb02","bairds sandpiper",2011,534103,8117688,"17","nad27"
"basafb03","bairds sandpiper",2011,533064,8117423,"17","nad27"
"basafb04","bairds sandpiper",2011,533974,8117421,"17","nad27"
"basajfg01","bairds sandpiper",2011,535516,8119191,"17","nad27"
"basajfg03","bairds sandpiper",2011,535708,8119290,"17","nad27"
"basajfl01","bairds sandpiper",2011,531499,8116600,"17","nad27"
"basajo01","bairds sandpiper",2011,533103,8117996,"17","nad27"
"basajo02","bairds sandpiper",2011,535004,8118053,"17","nad27"
"wrsaec02","white rumped sandpiper",2011,533598,8085849,"17","nad27"
"basajb02","bairds sandpiper",2011,544734,8082177,"17","nad27"
"basafox","bairds sandpiper",2011,548468,8078693,"17","nad27"
"amgppl02","american golden plover",2011,530136,8108970,"17","nad27"
"amgppl01","american golden plover",2011,530134,8108977,"17","nad27"
"basajo03","bairds sandpiper",2011,531788,8116766,"17","nad27"
"basajo04","bairds sandpiper",2011,532125,8116626,"17","nad27"
"basalp01","bairds sandpiper",2011,535920,8088556,"17","nad27"
"basapb01","bairds sandpiper",2011,531840,8117948,"17","nad27"
"wrsaab01","white rumped sandpiper",2012,534414,8118285,"17","nad27"
"basapm01","bairds sandpiper",2011,534105,8118350,"17","nad27"
"bbplec01","black bellied plover",2011,533261,8086189,"17","nad27"
"bbplec03","black bellied plover",2011,533164,8086343,"17","nad27"
"bbplec05","black bellied plover",2011,534069,8085292,"17","nad27"
"pesajo01","pectoral sandpiper",2011,534383,8118689,"17","nad27"
"rephgs01","red phalarope",2011,540321,8087229,"17","nad27"
"rephlp01","red phalarope",2011,537995,8086285,"17","nad27"
"rephjb01","red phalarope",2011,534804,8085917,"17","nad27"
"rephgs03","red phalarope",2011,536879,8087281,"17","nad27"
"rephgs02","red phalarope",2011,536813,8088241,"17","nad27"
"crpllp01","common ringed plover",2011,535795,8086939,"17","nad27"
"crplec01","common ringed plover",2011,537438,8083189,"17","nad27"
"bbpljb02","black bellied plover",2011,546965,8074110,"17","nad27"
"bbpljb01","black bellied plover",2011,535526,8084134,"17","nad27"
"bbplec04","black bellied plover",2011,533591,8085630,"17","nad27"
"bbplec02","black bellied plover",2011,534418,8085101,"17","nad27"
"basapl01","bairds sandpiper",2011,545963,8079027,"17","nad27"
"amgpaa01","american golden plover",2012,534235,8118073,"17","nad27"
"amgpcd01","american golden plover",2012,533030,8117967,"17","nad27"
"amgper01","american golden plover",2012,532849,8089352,"17","nad27"
"amgpip01","american golden plover",2012,536522,8089483,"17","nad27"
"amgpip02","american golden plover",2012,534022,8085621,"17","nad27"
"amgpjl01","american golden plover",2012,535448,8119061,"17","nad27"
"amgpjb10","american golden plover",2013,544135,8083765,"17","nad27"
"amgpjl02","american golden plover",2012,534907,8118823,"17","nad27"
"amgpjl03","american golden plover",2012,534034,8117753,"17","nad27"
"amgpjl05","american golden plover",2012,541447,8080008,"17","nad27"
"amgper06","american golden plover",2012,536984,8091619,"17","nad27"
"amgper05","american golden plover",2012,535224,8084821,"17","nad27"
"amgper04","american golden plover",2012,536802,8089696,"17","nad27"
"amgper02","american golden plover",2012,539129,8086537,"17","nad27"
"wrsani02","white rumped sandpiper",2011,533825,8088689,"17","nad27"
"wrsamd01","white rumped sandpiper",2011,534442,8088469,"17","nad27"
"wrsajo01","white rumped sandpiper",2011,535106,8118376,"17","nad27"
"wrsajl01","white rumped sandpiper",2011,534933,8088295,"17","nad27"
"wrsajb04","white rumped sandpiper",2011,534165,8088676,"17","nad27"
"wrsajb03","white rumped sandpiper",2011,535064,8088308,"17","nad27"
"wrsajb02","white rumped sandpiper",2011,534442,8088466,"17","nad27"
"wrsajb01","white rumped sandpiper",2011,540111,8085283,"17","nad27"
"amgpjl11","american golden plover",2012,533288,8088157,"17","nad27"
"amgpjl12","american golden plover",2012,532756,8090212,"17","nad27"
"amgpjl13","american golden plover",2012,533188,8088223,"17","nad27"
"amgpjl14","american golden plover",2012,533695,8086055,"17","nad27"
"amgpjl15","american golden plover",2012,532803,8091587,"17","nad27"
"amgpmc01","american golden plover",2012,531512,8116233,"17","nad27"
"amgpmt01","american golden plover",2012,536198,8088854,"17","nad27"
"amgpmt03","american golden plover",2012,536165,8088366,"17","nad27"
"amgpmt06","american golden plover",2012,533533,8088669,"17","nad27"
"amgpmt07","american golden plover",2012,538999,8085837,"17","nad27"
"amgpmt09","american golden plover",2012,538598,8088078,"17","nad27"
"amgpmt08","american golden plover",2012,539254,8086982,"17","nad27"
"amgpmt04","american golden plover",2012,546722,8079429,"17","nad27"
"amgpmt02","american golden plover",2012,537719,8089294,"17","nad27"
"amgpmj01","american golden plover",2012,534407,8088809,"17","nad27"
"amgpjl10","american golden plover",2012,532777,8089700,"17","nad27"
"amgpjl09","american golden plover",2012,532839,8090054,"17","nad27"
"amgpjl08","american golden plover",2012,533345,8089004,"17","nad27"
"amgpjl07","american golden plover",2012,543268,8081231,"17","nad27"
"amgpjl06","american golden plover",2012,541499,8079318,"17","nad27"
"amgpnb02","american golden plover",2012,530274,8105107,"17","nad27"
"amgppr01","american golden plover",2012,537452,8087059,"17","nad27"
"amgppr02","american golden plover",2012,539514,8089620,"17","nad27"
"amgppr03","american golden plover",2012,539557,8089136,"17","nad27"
"amgppr09","american golden plover",2012,533287,8087290,"17","nad27"
"basaab01","bairds sandpiper",2012,529745,8115964,"17","nad27"
"basaab02","bairds sandpiper",2012,530007,8115705,"17","nad27"
"basaab03","bairds sandpiper",2012,535377,8118438,"17","nad27"
"basaar01","bairds sandpiper",2012,532051,8116710,"17","nad27"
"basacd01","bairds sandpiper",2012,534329,8117999,"17","nad27"
"basacd02","bairds sandpiper",2012,533936,8117747,"17","nad27"
"basacd03","bairds sandpiper",2012,534035,8117615,"17","nad27"
"basacd04","bairds sandpiper",2012,533891,8117632,"17","nad27"
"amgppr11","american golden plover",2012,538615,8090552,"17","nad27"
"amgppr10","american golden plover",2012,534013,8088099,"17","nad27"
"amgppr08","american golden plover",2012,533831,8088299,"17","nad27"
"amgppr07","american golden plover",2012,545937,8081511,"17","nad27"
"amgppr06","american golden plover",2012,545686,8079892,"17","nad27"
"amgppr05","american golden plover",2012,545214,8075950,"17","nad27"
"amgppr04","american golden plover",2012,528948,8104548,"17","nad27"
"amgpnb01","american golden plover",2012,539880,8088830,"17","nad27"
"basacd05","bairds sandpiper",2012,533110,8117986,"17","nad27"
"basacd06","bairds sandpiper",2012,532469,8116758,"17","nad27"
"basach01","bairds sandpiper",2012,532942,8117935,"17","nad27"
"basach02","bairds sandpiper",2012,531773,8118071,"17","nad27"
"basadf01","bairds sandpiper",2012,534202,8117260,"17","nad27"
"basadg01","bairds sandpiper",2012,534223,8118590,"17","nad27"
"basadg02","bairds sandpiper",2012,532890,8117648,"17","nad27"
"basadg03","bairds sandpiper",2012,533804,8117544,"17","nad27"
"basajl01","bairds sandpiper",2012,533296,8118098,"17","nad27"
"basajl02","bairds sandpiper",2012,533513,8118494,"17","nad27"
"amgpdl10","american golden plover",2013,533058,8094437,"17","nad27"
"basajl03","bairds sandpiper",2012,533961,8118244,"17","nad27"
"basajl04","bairds sandpiper",2012,535189,8118585,"17","nad27"
"basamc01","bairds sandpiper",2012,532318,8117744,"17","nad27"
"basamc02","bairds sandpiper",2012,532796,8118179,"17","nad27"
"basamc03","bairds sandpiper",2012,531735,8117148,"17","nad27"
"basamc04","bairds sandpiper",2012,532514,8117429,"17","nad27"
"basamc05","bairds sandpiper",2012,533410,8118454,"17","nad27"
"basamt01","bairds sandpiper",2012,533662,8118357,"17","nad27"
"basapr01","bairds sandpiper",2012,532139,8117574,"17","nad27"
"basapr02","bairds sandpiper",2012,532945,8118212,"17","nad27"
"basapr03","bairds sandpiper",2012,534154,8118825,"17","nad27"
"basajl05","bairds sandpiper",2012,531730,8102903,"17","nad27"
"basapr04","bairds sandpiper",2012,533075,8117907,"17","nad27"
"basapr05","bairds sandpiper",2012,532753,8117453,"17","nad27"
"basapr06","bairds sandpiper",2012,532722,8117478,"17","nad27"
"basapr07","bairds sandpiper",2012,530858,8116566,"17","nad27"
"basasc01","bairds sandpiper",2012,533918,8118156,"17","nad27"
"basasc03","bairds sandpiper",2012,533751,8118132,"17","nad27"
"bbplmt01","black bellied plover",2012,534158,8085185,"17","nad27"
"bbplmt02","black bellied plover",2012,533516,8085644,"17","nad27"
"bbplpr01","black bellied plover",2012,535732,8084086,"17","nad27"
"reknjl01","red knot",2012,530608,8101499,"17","nad27"
"wrsacd01","white rumped sandpiper",2012,534391,8118311,"17","nad27"
"wrsajl01","white rumped sandpiper",2012,534191,8118625,"17","nad27"
"wrsanb01","white rumped sandpiper",2012,533976,8087680,"17","nad27"
"wrsags01","white rumped sandpiper",2012,535250,8086548,"17","nad27"
"wrsacm01","white rumped sandpiper",2012,534650,8101025,"17","nad27"
"crplip01","common ringed plover",2012,535807,8086794,"17","nad27"
"bbplip01","black bellied plover",2012,533678,8086358,"17","nad27"
"basasc02","bairds sandpiper",2012,534169,8117502,"17","nad27"
"basapr09","bairds sandpiper",2012,546013,8075433,"17","nad27"
"basapr08","bairds sandpiper",2012,534367,8087252,"17","nad27"
"amgpdl01","american golden plover",2013,538503,8090988,"17","nad27"
"amgpdl02","american golden plover",2013,537448,8083255,"17","nad27"
"amgpdl18","american golden plover",2013,537349,8083658,"17","nad27"
"amgper01","american golden plover",2013,537285,8090626,"17","nad27"
"amgper02","american golden plover",2013,540464,8090597,"17","nad27"
"amgper03","american golden plover",2013,533209,8088323,"17","nad27"
"amgper04","american golden plover",2013,533008,8089607,"17","nad27"
"amgper06","american golden plover",2013,537365,8091832,"17","nad27"
"amgper07","american golden plover",2013,535603,8089845,"17","nad27"
"amgpfl01","american golden plover",2013,539493,8086085,"17","nad27"
"amgpdl16","american golden plover",2013,532372,8095924,"17","nad27"
"amgpdl15","american golden plover",2013,531574,8096040,"17","nad27"
"amgpdl14","american golden plover",2013,535145,8094353,"17","nad27"
"amgpdl13","american golden plover",2013,534642,8095043,"17","nad27"
"amgpdl12","american golden plover",2013,533945,8095918,"17","nad27"
"amgpdl11","american golden plover",2013,533414,8095805,"17","nad27"
"amgpdl08","american golden plover",2013,542658,8079854,"17","nad27"
"amgpdl07","american golden plover",2013,530607,8105173,"17","nad27"
"amgpdl06","american golden plover",2013,532345,8105301,"17","nad27"
"amgpdl05","american golden plover",2013,532636,8105071,"17","nad27"
"amgpdl03","american golden plover",2013,530898,8105968,"17","nad27"
"wrsavm01","white rumped sandpiper",2012,533744,8090353,"17","nad27"
"amgpab02","american golden plover",2013,537371,8120470,"17","nad27"
"amgpfl02","american golden plover",2013,533963,8091256,"17","nad27"
"amgpjb01","american golden plover",2013,533819,8088277,"17","nad27"
"amgpjb02","american golden plover",2013,533387,8090366,"17","nad27"
"amgpjb04","american golden plover",2013,548029,8078450,"17","nad27"
"amgpjb06","american golden plover",2013,548289,8078097,"17","nad27"
"amgpjf01","american golden plover",2013,538654,8083330,"17","nad27"
"amgpjf02","american golden plover",2013,540395,8084888,"17","nad27"
"amgpjl01","american golden plover",2013,534053,8088830,"17","nad27"
"amgpjl02","american golden plover",2013,534621,8088516,"17","nad27"
"amgpjl03","american golden plover",2013,536494,8083979,"17","nad27"
"amgpjl04","american golden plover",2013,538657,8090800,"17","nad27"
"amgpjl05","american golden plover",2013,542170,8090677,"17","nad27"
"amgpjl06","american golden plover",2013,533393,8088360,"17","nad27"
"amgpjb17","american golden plover",2013,530337,8098316,"17","nad27"
"amgpjb16","american golden plover",2013,530180,8097760,"17","nad27"
"amgpjb15","american golden plover",2013,531046,8096870,"17","nad27"
"amgpjb14","american golden plover",2013,530412,8100153,"17","nad27"
"amgpjb13","american golden plover",2013,530319,8098492,"17","nad27"
"amgpjb11","american golden plover",2013,544123,8084012,"17","nad27"
"amgpjb09","american golden plover",2013,528556,8104996,"17","nad27"
"amgpjb08","american golden plover",2013,530972,8107363,"17","nad27"
"amgpjb07","american golden plover",2013,546434,8077924,"17","nad27"
"amgpjb05","american golden plover",2013,548342,8078428,"17","nad27"
"amgpjb03","american golden plover",2013,546564,8079715,"17","nad27"
"amgpjl07","american golden plover",2013,532439,8089730,"17","nad27"
"amgppr01","american golden plover",2013,536195,8088857,"17","nad27"
"amgppr02","american golden plover",2013,536964,8089774,"17","nad27"
"amgppr03","american golden plover",2013,539455,8089031,"17","nad27"
"amgppr04","american golden plover",2013,539822,8089999,"17","nad27"
"amgppr05","american golden plover",2013,539269,8089706,"17","nad27"
"amgppr06","american golden plover",2013,536558,8089350,"17","nad27"
"amgppr07","american golden plover",2013,537139,8083546,"17","nad27"
"amgppr08","american golden plover",2013,533292,8087789,"17","nad27"
"amgppr09","american golden plover",2013,532874,8089424,"17","nad27"
"amgppr19","american golden plover",2013,533133,8089216,"17","nad27"
"amgppr20","american golden plover",2013,538570,8083756,"17","nad27"
"basacd01","bairds sandpiper",2013,532896,8117129,"17","nad27"
"basaar01","bairds sandpiper",2013,536822,8120305,"17","nad27"
"basaab01","bairds sandpiper",2013,531814,8115548,"17","nad27"
"amgppr18","american golden plover",2013,531177,8102710,"17","nad27"
"amgppr17","american golden plover",2013,528465,8103029,"17","nad27"
"amgppr16","american golden plover",2013,529421,8101632,"17","nad27"
"amgppr15","american golden plover",2013,546196,8079459,"17","nad27"
"amgppr14","american golden plover",2013,546525,8079412,"17","nad27"
"amgppr13","american golden plover",2013,546915,8079648,"17","nad27"
"amgppr12","american golden plover",2013,547030,8079774,"17","nad27"
"amgppr11","american golden plover",2013,548331,8077423,"17","nad27"
"amgppr10","american golden plover",2013,547732,8079266,"17","nad27"
"amgpnb02","american golden plover",2013,549654,8079676,"17","nad27"
"amgpnb01","american golden plover",2013,548706,8078920,"17","nad27"
"basafs09","bairds sandpiper",2013,531660,8117062,"17","nad27"
"basajb03","bairds sandpiper",2013,543581,8080127,"17","nad27"
"bbpldl02","black bellied plover",2013,541964,8078844,"17","nad27"
"bbpljb01","black bellied plover",2013,534994,8085058,"17","nad27"
"basafs02","bairds sandpiper",2013,533412,8118079,"17","nad27"
"basafs04","bairds sandpiper",2013,533182,8116687,"17","nad27"
"basafs05","bairds sandpiper",2013,534174,8118240,"17","nad27"
"basafs07","bairds sandpiper",2013,534615,8118380,"17","nad27"
"basafs08","bairds sandpiper",2013,534088,8118137,"17","nad27"
"basajl01","bairds sandpiper",2013,536086,8119018,"17","nad27"
"basaga01","bairds sandpiper",2013,532189,8118154,"17","nad27"
"basapr01","bairds sandpiper",2013,533040,8118113,"17","nad27"
"basacd02","bairds sandpiper",2013,531417,8116814,"17","nad27"
"bbplpr01","black bellied plover",2013,535636,8084327,"17","nad27"
"bbplpr02","black bellied plover",2013,536515,8083458,"17","nad27"
"bbplpr03","black bellied plover",2013,533269,8086363,"17","nad27"
"crpldl01","common ringed plover",2013,531314,8106876,"17","nad27"
"bbpldl01","black bellied plover",2013,541593,8078908,"17","nad27"
"basapr03","bairds sandpiper",2013,547327,8079095,"17","nad27"
"basapr02","bairds sandpiper",2013,549343,8079515,"17","nad27"
"basajf01","bairds sandpiper",2013,536546,8093738,"17","nad27"
"basajb02","bairds sandpiper",2013,530344,8104156,"17","nad27"
"basajb01","bairds sandpiper",2013,528629,8105027,"17","nad27"
"basahm01","bairds sandpiper",2013,530847,8116812,"17","nad27"
"basafs10","bairds sandpiper",2013,532771,8117595,"17","nad27"
"basafs01","bairds sandpiper",2013,533070,8117887,"17","nad27"
"crpljl01","common ringed plover",2013,536002,8088775,"17","nad27"
"crplpr01","common ringed plover",2013,535703,8087045,"17","nad27"
"pesacd01","pectoral sandpiper",2013,534583,8117915,"17","nad27"
"pesagl01","pectoral sandpiper",2013,535199,8119160,"17","nad27"
"pesajl01","pectoral sandpiper",2013,534153,8118857,"17","nad27"
"pesajl02","pectoral sandpiper",2013,534515,8118730,"17","nad27"
"wrsadf01","white rumped sandpiper",2013,534003,8118912,"17","nad27"
"wrsajl01","white rumped sandpiper",2013,534020,8118493,"17","nad27"
"wrsajl02","white rumped sandpiper",2013,534406,8118163,"17","nad27"
